text,x,y,filename,color
477391.jpg,12.405862,8.731369,static/images/demo_images/acv_P-Sarraz-H-0050/477391.jpg/477391.jpg,1
477392.jpg,12.639298,9.072749,static/images/demo_images/acv_P-Sarraz-H-0050/477392.jpg/477392.jpg,1
477393.jpg,13.166127,10.145136,static/images/demo_images/acv_P-Sarraz-H-0050/477393.jpg/477393.jpg,1
477394.jpg,12.813256,8.35243,static/images/demo_images/acv_P-Sarraz-H-0050/477394.jpg/477394.jpg,1
477395.jpg,12.32468,7.976048,static/images/demo_images/acv_P-Sarraz-H-0050/477395.jpg/477395.jpg,1
477396.jpg,11.679709,7.9252725,static/images/demo_images/acv_P-Sarraz-H-0050/477396.jpg/477396.jpg,1
477397.jpg,12.100987,7.6494827,static/images/demo_images/acv_P-Sarraz-H-0050/477397.jpg/477397.jpg,1
477398.jpg,11.894098,7.9150805,static/images/demo_images/acv_P-Sarraz-H-0050/477398.jpg/477398.jpg,1
477399.jpg,12.195763,7.779988,static/images/demo_images/acv_P-Sarraz-H-0050/477399.jpg/477399.jpg,1
477400.jpg,12.096613,7.848257,static/images/demo_images/acv_P-Sarraz-H-0050/477400.jpg/477400.jpg,1
477401.jpg,12.143457,7.6428328,static/images/demo_images/acv_P-Sarraz-H-0050/477401.jpg/477401.jpg,1
477402.jpg,11.925932,7.9510355,static/images/demo_images/acv_P-Sarraz-H-0050/477402.jpg/477402.jpg,1
477403.jpg,11.89531,7.724505,static/images/demo_images/acv_P-Sarraz-H-0050/477403.jpg/477403.jpg,1
477404.jpg,11.770002,7.857254,static/images/demo_images/acv_P-Sarraz-H-0050/477404.jpg/477404.jpg,1
477405.jpg,12.006557,7.774449,static/images/demo_images/acv_P-Sarraz-H-0050/477405.jpg/477405.jpg,1
477406.jpg,12.071783,7.8376355,static/images/demo_images/acv_P-Sarraz-H-0050/477406.jpg/477406.jpg,1
477407.jpg,12.135288,7.6509056,static/images/demo_images/acv_P-Sarraz-H-0050/477407.jpg/477407.jpg,1
477408.jpg,-3.8643308,6.157207,static/images/demo_images/acv_P-Sarraz-H-0050/477408.jpg/477408.jpg,4
477409.jpg,11.6361265,7.7336597,static/images/demo_images/acv_P-Sarraz-H-0050/477409.jpg/477409.jpg,1
477410.jpg,11.583289,7.8837914,static/images/demo_images/acv_P-Sarraz-H-0050/477410.jpg/477410.jpg,1
477411.jpg,12.118814,7.641321,static/images/demo_images/acv_P-Sarraz-H-0050/477411.jpg/477411.jpg,1
477412.jpg,11.675596,7.944012,static/images/demo_images/acv_P-Sarraz-H-0050/477412.jpg/477412.jpg,1
477413.jpg,11.671129,7.755259,static/images/demo_images/acv_P-Sarraz-H-0050/477413.jpg/477413.jpg,1
477414.jpg,11.657751,7.921467,static/images/demo_images/acv_P-Sarraz-H-0050/477414.jpg/477414.jpg,1
477415.jpg,12.016412,7.7236357,static/images/demo_images/acv_P-Sarraz-H-0050/477415.jpg/477415.jpg,1
477416.jpg,12.128957,7.799675,static/images/demo_images/acv_P-Sarraz-H-0050/477416.jpg/477416.jpg,1
477417.jpg,11.646306,7.751001,static/images/demo_images/acv_P-Sarraz-H-0050/477417.jpg/477417.jpg,1
477418.jpg,-3.9074905,6.1357756,static/images/demo_images/acv_P-Sarraz-H-0050/477418.jpg/477418.jpg,4
477419.jpg,10.124616,-3.6462584,static/images/demo_images/acv_P-Sarraz-H-0050/477419.jpg/477419.jpg,0
477421.jpg,10.506154,9.716385,static/images/demo_images/acv_P-Sarraz-H-0050/477421.jpg/477421.jpg,1
477422.jpg,10.589962,10.433466,static/images/demo_images/acv_P-Sarraz-H-0050/477422.jpg/477422.jpg,1
477423.jpg,10.407323,9.612275,static/images/demo_images/acv_P-Sarraz-H-0050/477423.jpg/477423.jpg,1
477424.jpg,9.929902,8.878736,static/images/demo_images/acv_P-Sarraz-H-0050/477424.jpg/477424.jpg,1
477425.jpg,10.04486,9.080947,static/images/demo_images/acv_P-Sarraz-H-0050/477425.jpg/477425.jpg,1
477426.jpg,10.595838,8.843821,static/images/demo_images/acv_P-Sarraz-H-0050/477426.jpg/477426.jpg,1
477427.jpg,10.179804,9.199893,static/images/demo_images/acv_P-Sarraz-H-0050/477427.jpg/477427.jpg,1
477428.jpg,10.074292,9.1166,static/images/demo_images/acv_P-Sarraz-H-0050/477428.jpg/477428.jpg,1
477429.jpg,10.219438,9.114849,static/images/demo_images/acv_P-Sarraz-H-0050/477429.jpg/477429.jpg,1
477430.jpg,10.661146,9.525399,static/images/demo_images/acv_P-Sarraz-H-0050/477430.jpg/477430.jpg,1
477431.jpg,10.126374,9.116059,static/images/demo_images/acv_P-Sarraz-H-0050/477431.jpg/477431.jpg,1
477432.jpg,10.567214,9.633112,static/images/demo_images/acv_P-Sarraz-H-0050/477432.jpg/477432.jpg,1
477433.jpg,10.573902,9.497706,static/images/demo_images/acv_P-Sarraz-H-0050/477433.jpg/477433.jpg,1
477434.jpg,10.373143,10.488352,static/images/demo_images/acv_P-Sarraz-H-0050/477434.jpg/477434.jpg,1
477435.jpg,10.299635,10.009022,static/images/demo_images/acv_P-Sarraz-H-0050/477435.jpg/477435.jpg,1
477436.jpg,10.723902,8.544508,static/images/demo_images/acv_P-Sarraz-H-0050/477436.jpg/477436.jpg,1
477437.jpg,10.331356,8.739921,static/images/demo_images/acv_P-Sarraz-H-0050/477437.jpg/477437.jpg,1
477438.jpg,10.398448,9.03347,static/images/demo_images/acv_P-Sarraz-H-0050/477438.jpg/477438.jpg,1
477439.jpg,9.979071,9.735773,static/images/demo_images/acv_P-Sarraz-H-0050/477439.jpg/477439.jpg,1
477440.jpg,10.250339,9.100481,static/images/demo_images/acv_P-Sarraz-H-0050/477440.jpg/477440.jpg,1
477441.jpg,9.962646,8.953087,static/images/demo_images/acv_P-Sarraz-H-0050/477441.jpg/477441.jpg,1
477442.jpg,10.082981,8.94145,static/images/demo_images/acv_P-Sarraz-H-0050/477442.jpg/477442.jpg,1
477443.jpg,9.771385,9.261749,static/images/demo_images/acv_P-Sarraz-H-0050/477443.jpg/477443.jpg,1
477444.jpg,9.835482,9.33256,static/images/demo_images/acv_P-Sarraz-H-0050/477444.jpg/477444.jpg,1
477445.jpg,9.777545,9.398079,static/images/demo_images/acv_P-Sarraz-H-0050/477445.jpg/477445.jpg,1
477446.jpg,10.654816,9.920752,static/images/demo_images/acv_P-Sarraz-H-0050/477446.jpg/477446.jpg,1
477447.jpg,9.962564,9.030867,static/images/demo_images/acv_P-Sarraz-H-0050/477447.jpg/477447.jpg,1
477448.jpg,10.020266,9.704978,static/images/demo_images/acv_P-Sarraz-H-0050/477448.jpg/477448.jpg,1
477449.jpg,9.7377405,9.065252,static/images/demo_images/acv_P-Sarraz-H-0050/477449.jpg/477449.jpg,1
477450.jpg,10.398179,9.168388,static/images/demo_images/acv_P-Sarraz-H-0050/477450.jpg/477450.jpg,1
477451.jpg,10.155474,10.033367,static/images/demo_images/acv_P-Sarraz-H-0050/477451.jpg/477451.jpg,1
477452.jpg,9.883523,9.942488,static/images/demo_images/acv_P-Sarraz-H-0050/477452.jpg/477452.jpg,1
477453.jpg,9.865595,9.166757,static/images/demo_images/acv_P-Sarraz-H-0050/477453.jpg/477453.jpg,1
477454.jpg,9.884044,9.604766,static/images/demo_images/acv_P-Sarraz-H-0050/477454.jpg/477454.jpg,1
477455.jpg,9.875508,9.247783,static/images/demo_images/acv_P-Sarraz-H-0050/477455.jpg/477455.jpg,1
477456.jpg,9.907011,9.667235,static/images/demo_images/acv_P-Sarraz-H-0050/477456.jpg/477456.jpg,1
477457.jpg,9.869638,9.548867,static/images/demo_images/acv_P-Sarraz-H-0050/477457.jpg/477457.jpg,1
477458.jpg,10.392017,10.564508,static/images/demo_images/acv_P-Sarraz-H-0050/477458.jpg/477458.jpg,1
477459.jpg,10.427837,10.256805,static/images/demo_images/acv_P-Sarraz-H-0050/477459.jpg/477459.jpg,1
477460.jpg,10.787606,9.983272,static/images/demo_images/acv_P-Sarraz-H-0050/477460.jpg/477460.jpg,1
477461.jpg,10.285853,10.093947,static/images/demo_images/acv_P-Sarraz-H-0050/477461.jpg/477461.jpg,1
477462.jpg,10.558364,10.105028,static/images/demo_images/acv_P-Sarraz-H-0050/477462.jpg/477462.jpg,1
477463.jpg,10.47843,9.519236,static/images/demo_images/acv_P-Sarraz-H-0050/477463.jpg/477463.jpg,1
477464.jpg,12.170004,10.47051,static/images/demo_images/acv_P-Sarraz-H-0050/477464.jpg/477464.jpg,1
477465.jpg,11.438252,9.871955,static/images/demo_images/acv_P-Sarraz-H-0050/477465.jpg/477465.jpg,1
477466.jpg,13.490525,9.588739,static/images/demo_images/acv_P-Sarraz-H-0050/477466.jpg/477466.jpg,1
477467.jpg,12.5774765,9.669319,static/images/demo_images/acv_P-Sarraz-H-0050/477467.jpg/477467.jpg,1
477468.jpg,13.513466,9.546719,static/images/demo_images/acv_P-Sarraz-H-0050/477468.jpg/477468.jpg,1
477469.jpg,12.979021,9.223095,static/images/demo_images/acv_P-Sarraz-H-0050/477469.jpg/477469.jpg,1
477470.jpg,12.410269,8.934211,static/images/demo_images/acv_P-Sarraz-H-0050/477470.jpg/477470.jpg,1
477471.jpg,12.399467,9.537507,static/images/demo_images/acv_P-Sarraz-H-0050/477471.jpg/477471.jpg,1
477472.jpg,10.953507,7.655314,static/images/demo_images/acv_P-Sarraz-H-0050/477472.jpg/477472.jpg,1
477473.jpg,12.468349,9.123067,static/images/demo_images/acv_P-Sarraz-H-0050/477473.jpg/477473.jpg,1
477474.jpg,12.010666,8.659758,static/images/demo_images/acv_P-Sarraz-H-0050/477474.jpg/477474.jpg,1
477475.jpg,10.3693285,8.04654,static/images/demo_images/acv_P-Sarraz-H-0050/477475.jpg/477475.jpg,1
477476.jpg,11.785884,8.912407,static/images/demo_images/acv_P-Sarraz-H-0050/477476.jpg/477476.jpg,1
477477.jpg,12.428931,8.865331,static/images/demo_images/acv_P-Sarraz-H-0050/477477.jpg/477477.jpg,1
477478.jpg,12.299118,8.699108,static/images/demo_images/acv_P-Sarraz-H-0050/477478.jpg/477478.jpg,1
477479.jpg,12.421118,8.153633,static/images/demo_images/acv_P-Sarraz-H-0050/477479.jpg/477479.jpg,1
477480.jpg,10.033497,-3.555578,static/images/demo_images/acv_P-Sarraz-H-0050/477480.jpg/477480.jpg,0
477483.jpg,12.792823,8.7349,static/images/demo_images/acv_P-Sarraz-H-0050/477483.jpg/477483.jpg,1
477484.jpg,13.522225,9.613984,static/images/demo_images/acv_P-Sarraz-H-0050/477484.jpg/477484.jpg,1
477485.jpg,13.035226,11.120719,static/images/demo_images/acv_P-Sarraz-H-0050/477485.jpg/477485.jpg,1
477486.jpg,13.020745,10.536228,static/images/demo_images/acv_P-Sarraz-H-0050/477486.jpg/477486.jpg,1
477487.jpg,13.263727,10.725649,static/images/demo_images/acv_P-Sarraz-H-0050/477487.jpg/477487.jpg,1
477488.jpg,13.402663,9.581934,static/images/demo_images/acv_P-Sarraz-H-0050/477488.jpg/477488.jpg,1
477489.jpg,13.201549,9.624611,static/images/demo_images/acv_P-Sarraz-H-0050/477489.jpg/477489.jpg,1
477490.jpg,13.491072,9.590742,static/images/demo_images/acv_P-Sarraz-H-0050/477490.jpg/477490.jpg,1
477491.jpg,13.417698,9.530683,static/images/demo_images/acv_P-Sarraz-H-0050/477491.jpg/477491.jpg,1
477492.jpg,13.530188,9.623402,static/images/demo_images/acv_P-Sarraz-H-0050/477492.jpg/477492.jpg,1
477493.jpg,10.357518,7.9557056,static/images/demo_images/acv_P-Sarraz-H-0050/477493.jpg/477493.jpg,1
477494.jpg,13.219335,9.539804,static/images/demo_images/acv_P-Sarraz-H-0050/477494.jpg/477494.jpg,1
477495.jpg,11.885323,8.7259445,static/images/demo_images/acv_P-Sarraz-H-0050/477495.jpg/477495.jpg,1
477496.jpg,10.107442,-3.6291971,static/images/demo_images/acv_P-Sarraz-H-0050/477496.jpg/477496.jpg,0
477498.jpg,12.727024,10.420547,static/images/demo_images/acv_P-Sarraz-H-0050/477498.jpg/477498.jpg,1
477499.jpg,12.580921,8.211259,static/images/demo_images/acv_P-Sarraz-H-0050/477499.jpg/477499.jpg,1
477500.jpg,12.811501,8.5851555,static/images/demo_images/acv_P-Sarraz-H-0050/477500.jpg/477500.jpg,1
477501.jpg,13.13816,10.469169,static/images/demo_images/acv_P-Sarraz-H-0050/477501.jpg/477501.jpg,1
477502.jpg,13.421547,10.642902,static/images/demo_images/acv_P-Sarraz-H-0050/477502.jpg/477502.jpg,1
477503.jpg,11.836188,8.394474,static/images/demo_images/acv_P-Sarraz-H-0050/477503.jpg/477503.jpg,1
477504.jpg,10.5798235,8.017682,static/images/demo_images/acv_P-Sarraz-H-0050/477504.jpg/477504.jpg,1
477505.jpg,12.4541645,9.902055,static/images/demo_images/acv_P-Sarraz-H-0050/477505.jpg/477505.jpg,1
477506.jpg,12.018199,10.399829,static/images/demo_images/acv_P-Sarraz-H-0050/477506.jpg/477506.jpg,1
477507.jpg,12.567178,10.819458,static/images/demo_images/acv_P-Sarraz-H-0050/477507.jpg/477507.jpg,1
477508.jpg,12.609483,10.889972,static/images/demo_images/acv_P-Sarraz-H-0050/477508.jpg/477508.jpg,1
477509.jpg,12.548682,10.789656,static/images/demo_images/acv_P-Sarraz-H-0050/477509.jpg/477509.jpg,1
477510.jpg,12.587177,10.898543,static/images/demo_images/acv_P-Sarraz-H-0050/477510.jpg/477510.jpg,1
477511.jpg,12.029875,10.237976,static/images/demo_images/acv_P-Sarraz-H-0050/477511.jpg/477511.jpg,1
477512.jpg,11.881154,10.649733,static/images/demo_images/acv_P-Sarraz-H-0050/477512.jpg/477512.jpg,1
477513.jpg,13.371546,10.14712,static/images/demo_images/acv_P-Sarraz-H-0050/477513.jpg/477513.jpg,1
477514.jpg,11.565982,9.893604,static/images/demo_images/acv_P-Sarraz-H-0050/477514.jpg/477514.jpg,1
477515.jpg,12.314747,10.100925,static/images/demo_images/acv_P-Sarraz-H-0050/477515.jpg/477515.jpg,1
477516.jpg,12.637185,8.986685,static/images/demo_images/acv_P-Sarraz-H-0050/477516.jpg/477516.jpg,1
477517.jpg,12.704818,10.05751,static/images/demo_images/acv_P-Sarraz-H-0050/477517.jpg/477517.jpg,1
477518.jpg,12.945556,8.684029,static/images/demo_images/acv_P-Sarraz-H-0050/477518.jpg/477518.jpg,1
477519.jpg,13.487633,9.478753,static/images/demo_images/acv_P-Sarraz-H-0050/477519.jpg/477519.jpg,1
477520.jpg,12.8395605,8.6846695,static/images/demo_images/acv_P-Sarraz-H-0050/477520.jpg/477520.jpg,1
477521.jpg,13.541247,10.412602,static/images/demo_images/acv_P-Sarraz-H-0050/477521.jpg/477521.jpg,1
477522.jpg,12.41284,9.16613,static/images/demo_images/acv_P-Sarraz-H-0050/477522.jpg/477522.jpg,1
477523.jpg,12.91581,8.378041,static/images/demo_images/acv_P-Sarraz-H-0050/477523.jpg/477523.jpg,1
477524.jpg,12.977767,8.459343,static/images/demo_images/acv_P-Sarraz-H-0050/477524.jpg/477524.jpg,1
477525.jpg,12.897184,8.4431,static/images/demo_images/acv_P-Sarraz-H-0050/477525.jpg/477525.jpg,1
477526.jpg,12.805649,8.440689,static/images/demo_images/acv_P-Sarraz-H-0050/477526.jpg/477526.jpg,1
477527.jpg,11.228474,7.8680134,static/images/demo_images/acv_P-Sarraz-H-0050/477527.jpg/477527.jpg,1
477528.jpg,11.160077,7.982927,static/images/demo_images/acv_P-Sarraz-H-0050/477528.jpg/477528.jpg,1
477529.jpg,12.914656,8.46918,static/images/demo_images/acv_P-Sarraz-H-0050/477529.jpg/477529.jpg,1
477530.jpg,12.855248,8.354017,static/images/demo_images/acv_P-Sarraz-H-0050/477530.jpg/477530.jpg,1
477531.jpg,12.856882,8.415242,static/images/demo_images/acv_P-Sarraz-H-0050/477531.jpg/477531.jpg,1
477532.jpg,12.809986,8.452994,static/images/demo_images/acv_P-Sarraz-H-0050/477532.jpg/477532.jpg,1
477533.jpg,12.247466,10.332967,static/images/demo_images/acv_P-Sarraz-H-0050/477533.jpg/477533.jpg,1
477534.jpg,11.6120405,9.987519,static/images/demo_images/acv_P-Sarraz-H-0050/477534.jpg/477534.jpg,1
477535.jpg,9.493994,6.624244,static/images/demo_images/acv_P-Sarraz-H-0050/477535.jpg/477535.jpg,1
477536.jpg,9.31898,7.0711308,static/images/demo_images/acv_P-Sarraz-H-0050/477536.jpg/477536.jpg,1
477537.jpg,9.389721,7.113425,static/images/demo_images/acv_P-Sarraz-H-0050/477537.jpg/477537.jpg,1
477538.jpg,9.4003525,6.629576,static/images/demo_images/acv_P-Sarraz-H-0050/477538.jpg/477538.jpg,1
477539.jpg,9.451764,6.94719,static/images/demo_images/acv_P-Sarraz-H-0050/477539.jpg/477539.jpg,1
477540.jpg,9.957617,7.1815963,static/images/demo_images/acv_P-Sarraz-H-0050/477540.jpg/477540.jpg,1
477541.jpg,9.500763,6.920667,static/images/demo_images/acv_P-Sarraz-H-0050/477541.jpg/477541.jpg,1
477542.jpg,9.925234,7.4356985,static/images/demo_images/acv_P-Sarraz-H-0050/477542.jpg/477542.jpg,1
477543.jpg,9.327277,7.053156,static/images/demo_images/acv_P-Sarraz-H-0050/477543.jpg/477543.jpg,1
477544.jpg,9.9183,7.5358963,static/images/demo_images/acv_P-Sarraz-H-0050/477544.jpg/477544.jpg,1
477545.jpg,9.284489,6.658698,static/images/demo_images/acv_P-Sarraz-H-0050/477545.jpg/477545.jpg,1
477546.jpg,9.317443,6.5418835,static/images/demo_images/acv_P-Sarraz-H-0050/477546.jpg/477546.jpg,1
477547.jpg,9.934059,7.0906377,static/images/demo_images/acv_P-Sarraz-H-0050/477547.jpg/477547.jpg,1
477548.jpg,10.307914,7.1464934,static/images/demo_images/acv_P-Sarraz-H-0050/477548.jpg/477548.jpg,1
477549.jpg,9.758342,6.5673275,static/images/demo_images/acv_P-Sarraz-H-0050/477549.jpg/477549.jpg,1
477550.jpg,9.341587,6.756903,static/images/demo_images/acv_P-Sarraz-H-0050/477550.jpg/477550.jpg,1
477551.jpg,9.627888,6.8088984,static/images/demo_images/acv_P-Sarraz-H-0050/477551.jpg/477551.jpg,1
477552.jpg,9.700664,7.1609197,static/images/demo_images/acv_P-Sarraz-H-0050/477552.jpg/477552.jpg,1
477553.jpg,9.289696,6.900396,static/images/demo_images/acv_P-Sarraz-H-0050/477553.jpg/477553.jpg,1
477554.jpg,9.285378,6.5465374,static/images/demo_images/acv_P-Sarraz-H-0050/477554.jpg/477554.jpg,1
477555.jpg,9.375953,7.1738896,static/images/demo_images/acv_P-Sarraz-H-0050/477555.jpg/477555.jpg,1
477556.jpg,9.837577,7.4417825,static/images/demo_images/acv_P-Sarraz-H-0050/477556.jpg/477556.jpg,1
477557.jpg,9.628925,7.442042,static/images/demo_images/acv_P-Sarraz-H-0050/477557.jpg/477557.jpg,1
477558.jpg,9.926776,7.5196767,static/images/demo_images/acv_P-Sarraz-H-0050/477558.jpg/477558.jpg,1
477559.jpg,9.353759,6.616093,static/images/demo_images/acv_P-Sarraz-H-0050/477559.jpg/477559.jpg,1
477560.jpg,9.782155,7.505284,static/images/demo_images/acv_P-Sarraz-H-0050/477560.jpg/477560.jpg,1
477561.jpg,9.379175,7.081676,static/images/demo_images/acv_P-Sarraz-H-0050/477561.jpg/477561.jpg,1
477562.jpg,9.604519,6.933886,static/images/demo_images/acv_P-Sarraz-H-0050/477562.jpg/477562.jpg,1
477563.jpg,9.774248,6.5413814,static/images/demo_images/acv_P-Sarraz-H-0050/477563.jpg/477563.jpg,1
477564.jpg,9.889593,7.302232,static/images/demo_images/acv_P-Sarraz-H-0050/477564.jpg/477564.jpg,1
477565.jpg,10.387474,7.0951505,static/images/demo_images/acv_P-Sarraz-H-0050/477565.jpg/477565.jpg,1
477566.jpg,9.821632,6.589418,static/images/demo_images/acv_P-Sarraz-H-0050/477566.jpg/477566.jpg,1
477567.jpg,10.272635,6.770157,static/images/demo_images/acv_P-Sarraz-H-0050/477567.jpg/477567.jpg,1
477568.jpg,10.08366,6.6002693,static/images/demo_images/acv_P-Sarraz-H-0050/477568.jpg/477568.jpg,1
477569.jpg,10.248129,6.749285,static/images/demo_images/acv_P-Sarraz-H-0050/477569.jpg/477569.jpg,1
477570.jpg,10.18995,6.7740517,static/images/demo_images/acv_P-Sarraz-H-0050/477570.jpg/477570.jpg,1
477571.jpg,11.476869,9.260592,static/images/demo_images/acv_P-Sarraz-H-0050/477571.jpg/477571.jpg,1
477572.jpg,11.59914,9.31326,static/images/demo_images/acv_P-Sarraz-H-0050/477572.jpg/477572.jpg,1
477573.jpg,13.465244,9.7755375,static/images/demo_images/acv_P-Sarraz-H-0050/477573.jpg/477573.jpg,1
477574.jpg,13.044094,11.18192,static/images/demo_images/acv_P-Sarraz-H-0050/477574.jpg/477574.jpg,1
477575.jpg,12.386834,10.76543,static/images/demo_images/acv_P-Sarraz-H-0050/477575.jpg/477575.jpg,1
477576.jpg,12.999593,11.263504,static/images/demo_images/acv_P-Sarraz-H-0050/477576.jpg/477576.jpg,1
477577.jpg,12.442694,10.537982,static/images/demo_images/acv_P-Sarraz-H-0050/477577.jpg/477577.jpg,1
477578.jpg,12.961137,11.230838,static/images/demo_images/acv_P-Sarraz-H-0050/477578.jpg/477578.jpg,1
477579.jpg,12.30818,10.674527,static/images/demo_images/acv_P-Sarraz-H-0050/477579.jpg/477579.jpg,1
477580.jpg,11.55652,9.925625,static/images/demo_images/acv_P-Sarraz-H-0050/477580.jpg/477580.jpg,1
477581.jpg,12.365162,10.517554,static/images/demo_images/acv_P-Sarraz-H-0050/477581.jpg/477581.jpg,1
477582.jpg,13.012886,11.2357025,static/images/demo_images/acv_P-Sarraz-H-0050/477582.jpg/477582.jpg,1
477583.jpg,12.899293,10.629955,static/images/demo_images/acv_P-Sarraz-H-0050/477583.jpg/477583.jpg,1
477584.jpg,12.295176,9.679267,static/images/demo_images/acv_P-Sarraz-H-0050/477584.jpg/477584.jpg,1
477585.jpg,13.575587,10.390134,static/images/demo_images/acv_P-Sarraz-H-0050/477585.jpg/477585.jpg,1
477586.jpg,13.579219,10.36434,static/images/demo_images/acv_P-Sarraz-H-0050/477586.jpg/477586.jpg,1
477587.jpg,12.935675,10.594748,static/images/demo_images/acv_P-Sarraz-H-0050/477587.jpg/477587.jpg,1
477588.jpg,12.855082,10.330828,static/images/demo_images/acv_P-Sarraz-H-0050/477588.jpg/477588.jpg,1
477589.jpg,12.7184105,10.5300665,static/images/demo_images/acv_P-Sarraz-H-0050/477589.jpg/477589.jpg,1
477590.jpg,12.893273,10.38591,static/images/demo_images/acv_P-Sarraz-H-0050/477590.jpg/477590.jpg,1
477591.jpg,12.728072,10.54172,static/images/demo_images/acv_P-Sarraz-H-0050/477591.jpg/477591.jpg,1
477592.jpg,12.977173,11.200836,static/images/demo_images/acv_P-Sarraz-H-0050/477592.jpg/477592.jpg,1
477593.jpg,13.2436075,10.255972,static/images/demo_images/acv_P-Sarraz-H-0050/477593.jpg/477593.jpg,1
477594.jpg,12.918459,10.9468,static/images/demo_images/acv_P-Sarraz-H-0050/477594.jpg/477594.jpg,1
477595.jpg,12.673243,10.574294,static/images/demo_images/acv_P-Sarraz-H-0050/477595.jpg/477595.jpg,1
477596.jpg,12.392705,10.00865,static/images/demo_images/acv_P-Sarraz-H-0050/477596.jpg/477596.jpg,1
477597.jpg,12.439235,10.232785,static/images/demo_images/acv_P-Sarraz-H-0050/477597.jpg/477597.jpg,1
477598.jpg,12.296506,9.636368,static/images/demo_images/acv_P-Sarraz-H-0050/477598.jpg/477598.jpg,1
477599.jpg,12.6701355,10.266054,static/images/demo_images/acv_P-Sarraz-H-0050/477599.jpg/477599.jpg,1
477600.jpg,11.735227,8.567214,static/images/demo_images/acv_P-Sarraz-H-0050/477600.jpg/477600.jpg,1
477601.jpg,11.672604,8.514734,static/images/demo_images/acv_P-Sarraz-H-0050/477601.jpg/477601.jpg,1
477602.jpg,10.124517,-3.6461573,static/images/demo_images/acv_P-Sarraz-H-0050/477602.jpg/477602.jpg,0
477604.jpg,10.578945,7.1994996,static/images/demo_images/acv_P-Sarraz-H-0050/477604.jpg/477604.jpg,1
477605.jpg,12.637293,9.384737,static/images/demo_images/acv_P-Sarraz-H-0050/477605.jpg/477605.jpg,1
477606.jpg,12.514456,10.065226,static/images/demo_images/acv_P-Sarraz-H-0050/477606.jpg/477606.jpg,1
477607.jpg,12.335564,9.957495,static/images/demo_images/acv_P-Sarraz-H-0050/477607.jpg/477607.jpg,1
477608.jpg,12.504867,10.064389,static/images/demo_images/acv_P-Sarraz-H-0050/477608.jpg/477608.jpg,1
477609.jpg,12.24571,9.983828,static/images/demo_images/acv_P-Sarraz-H-0050/477609.jpg/477609.jpg,1
477610.jpg,12.255891,9.982532,static/images/demo_images/acv_P-Sarraz-H-0050/477610.jpg/477610.jpg,1
477611.jpg,12.103536,9.790637,static/images/demo_images/acv_P-Sarraz-H-0050/477611.jpg/477611.jpg,1
477612.jpg,13.114667,9.676649,static/images/demo_images/acv_P-Sarraz-H-0050/477612.jpg/477612.jpg,1
477613.jpg,12.580305,9.242402,static/images/demo_images/acv_P-Sarraz-H-0050/477613.jpg/477613.jpg,1
477614.jpg,11.852052,8.854555,static/images/demo_images/acv_P-Sarraz-H-0050/477614.jpg/477614.jpg,1
477615.jpg,10.122371,-3.6438425,static/images/demo_images/acv_P-Sarraz-H-0050/477615.jpg/477615.jpg,0
477617.jpg,11.463726,9.063852,static/images/demo_images/acv_P-Sarraz-H-0050/477617.jpg/477617.jpg,1
477618.jpg,12.145722,9.614798,static/images/demo_images/acv_P-Sarraz-H-0050/477618.jpg/477618.jpg,1
477619.jpg,13.075008,10.32516,static/images/demo_images/acv_P-Sarraz-H-0050/477619.jpg/477619.jpg,1
477620.jpg,12.397928,9.483477,static/images/demo_images/acv_P-Sarraz-H-0050/477620.jpg/477620.jpg,1
477621.jpg,11.608261,8.586085,static/images/demo_images/acv_P-Sarraz-H-0050/477621.jpg/477621.jpg,1
477622.jpg,11.439214,8.543642,static/images/demo_images/acv_P-Sarraz-H-0050/477622.jpg/477622.jpg,1
477623.jpg,-3.8414454,6.19912,static/images/demo_images/acv_P-Sarraz-H-0050/477623.jpg/477623.jpg,4
477624.jpg,-3.8033144,6.2503424,static/images/demo_images/acv_P-Sarraz-H-0050/477624.jpg/477624.jpg,4
477625.jpg,-3.8219419,6.1875863,static/images/demo_images/acv_P-Sarraz-H-0050/477625.jpg/477625.jpg,4
477626.jpg,-3.8133707,6.1424527,static/images/demo_images/acv_P-Sarraz-H-0050/477626.jpg/477626.jpg,4
477627.jpg,-3.756354,6.0544424,static/images/demo_images/acv_P-Sarraz-H-0050/477627.jpg/477627.jpg,4
477628.jpg,-3.870365,6.1997476,static/images/demo_images/acv_P-Sarraz-H-0050/477628.jpg/477628.jpg,4
477629.jpg,-3.939764,6.2096534,static/images/demo_images/acv_P-Sarraz-H-0050/477629.jpg/477629.jpg,4
477630.jpg,-4.0685587,5.8629274,static/images/demo_images/acv_P-Sarraz-H-0050/477630.jpg/477630.jpg,4
477631.jpg,-4.025028,5.9273477,static/images/demo_images/acv_P-Sarraz-H-0050/477631.jpg/477631.jpg,4
477632.jpg,-4.4050155,6.607984,static/images/demo_images/acv_P-Sarraz-H-0050/477632.jpg/477632.jpg,3
477633.jpg,-4.375973,6.5237703,static/images/demo_images/acv_P-Sarraz-H-0050/477633.jpg/477633.jpg,3
477634.jpg,-4.3956904,6.6456795,static/images/demo_images/acv_P-Sarraz-H-0050/477634.jpg/477634.jpg,3
477635.jpg,-4.794317,5.6926556,static/images/demo_images/acv_P-Sarraz-H-0050/477635.jpg/477635.jpg,4
